,,,HOW TO USE THIS FILE
,,,Above the below table are indicated the sample sizes of the null hypotheses used to generate it
,,,as well as the number of independent simulations of the null hypothesis used.
,,,"To find the p-value corresponding to your MIC score, look for the largest number less than your"
,,,score in the left-hand column. The p-value of your score is at most the number in the middle
,,,column of that row + the uncertainty listed in the right column of the same row.

,,,**Note that these p-values are uncorrected. This means that you must correct the p-value you
,,,obtain here to account for the number of tests you performed. We suggest doing this by
,,,controlling the false discovery rate.

n = 80, numTrials = 30000000
0.405930,0.001259789,0.000012693
0.405920,0.001260301,0.000012696
0.405910,0.001260557,0.000012697
0.405900,0.001261069,0.000012700
0.405890,0.001261581,0.000012702
0.405880,0.001262350,0.000012706
0.405870,0.001262862,0.000012709
0.405860,0.001263630,0.000012712
0.405850,0.001263886,0.000012714
0.405840,0.001264142,0.000012715
0.405830,0.001264911,0.000012719
0.405820,0.001265167,0.000012720
0.405810,0.001266191,0.000012725
0.405800,0.001266703,0.000012728
0.405790,0.001266960,0.000012729
0.405780,0.001267472,0.000012732
0.405770,0.001267984,0.000012734
0.405760,0.001268752,0.000012738
0.405750,0.001269264,0.000012741
0.405740,0.001269777,0.000012743
0.405730,0.001270289,0.000012746
0.405720,0.001271057,0.000012750
0.405710,0.001271569,0.000012752
0.405700,0.001272594,0.000012757
0.405690,0.001273362,0.000012761
0.405680,0.001274131,0.000012765
0.405670,0.001274643,0.000012768
0.405660,0.001274899,0.000012769
0.405650,0.001275411,0.000012772
0.405640,0.001275667,0.000012773
0.405630,0.001276179,0.000012775
0.405620,0.001276948,0.000012779
0.405610,0.001277460,0.000012782
0.405600,0.001277972,0.000012784
0.405590,0.001278228,0.000012786
0.405580,0.001278740,0.000012788
0.405570,0.001279253,0.000012791
0.405560,0.001280021,0.000012795
0.405550,0.001280533,0.000012797
0.405540,0.001280789,0.000012798
0.405530,0.001281045,0.000012800
0.405520,0.001281301,0.000012801
0.405510,0.001281558,0.000012802
0.405500,0.001282070,0.000012805
0.405490,0.001282326,0.000012806
0.405480,0.001282838,0.000012809
0.405470,0.001283606,0.000012812
0.405460,0.001284375,0.000012816
0.405450,0.001285143,0.000012820
0.405440,0.001285399,0.000012821
0.405430,0.001285911,0.000012824
0.405420,0.001286168,0.000012825
0.405410,0.001286936,0.000012829
0.405400,0.001287448,0.000012832
0.405390,0.001287960,0.000012834
0.405380,0.001288472,0.000012837
0.405370,0.001288985,0.000012839
0.405360,0.001289497,0.000012842
0.405350,0.001290521,0.000012847
0.405340,0.001290777,0.000012848
0.405330,0.001291290,0.000012851
0.405320,0.001291802,0.000012853
0.405310,0.001292314,0.000012856
0.405300,0.001292570,0.000012857
0.405290,0.001293082,0.000012860
0.405280,0.001293595,0.000012862
0.405270,0.001294107,0.000012865
0.405260,0.001294363,0.000012866
0.405250,0.001294875,0.000012869
0.405240,0.001295900,0.000012874
0.405230,0.001296412,0.000012876
0.405220,0.001296668,0.000012877
0.405210,0.001296924,0.000012879
0.405200,0.001297180,0.000012880
0.405190,0.001297692,0.000012882
0.405180,0.001298461,0.000012886
0.405170,0.001298973,0.000012889
0.405160,0.001299229,0.000012890
0.405150,0.001299741,0.000012893
0.405140,0.001300253,0.000012895
0.405130,0.001300766,0.000012898
0.405120,0.001301278,0.000012900
0.405110,0.001301534,0.000012902
0.405100,0.001302302,0.000012905
0.405090,0.001302558,0.000012907
0.405080,0.001304095,0.000012914
0.405070,0.001304351,0.000012915
0.405060,0.001304863,0.000012918
0.405050,0.001305376,0.000012921
0.405040,0.001305888,0.000012923
0.405030,0.001306400,0.000012926
0.405020,0.001306656,0.000012927
0.405010,0.001306912,0.000012928
0.405000,0.001307424,0.000012931
0.404990,0.001307937,0.000012933
0.404980,0.001308449,0.000012936
0.404970,0.001308961,0.000012938
0.404960,0.001309473,0.000012941
0.404950,0.001309985,0.000012943
0.404940,0.001310242,0.000012945
0.404930,0.001311010,0.000012948
0.404920,0.001311522,0.000012951
0.404910,0.001312034,0.000012953
0.404900,0.001312546,0.000012956
0.404890,0.001313059,0.000012958
0.404880,0.001313827,0.000012962
0.404870,0.001314339,0.000012965
0.404860,0.001314851,0.000012967
0.404850,0.001315364,0.000012970
0.404840,0.001315876,0.000012972
0.404830,0.001316644,0.000012976
0.404820,0.001317156,0.000012979
0.404810,0.001318181,0.000012984
0.404800,0.001318949,0.000012987
0.404790,0.001319205,0.000012989
0.404780,0.001319974,0.000012992
0.404770,0.001320230,0.000012994
0.404760,0.001320742,0.000012996
0.404750,0.001321254,0.000012999
0.404740,0.001321510,0.000013000
0.404730,0.001322535,0.000013005
0.404720,0.001323047,0.000013008
0.404710,0.001323815,0.000013011
0.404700,0.001324071,0.000013013
0.404690,0.001324840,0.000013016
0.404680,0.001325096,0.000013018
0.404670,0.001325608,0.000013020
0.404660,0.001326632,0.000013025
0.404650,0.001327401,0.000013029
0.404640,0.001327657,0.000013030
0.404630,0.001328169,0.000013033
0.404620,0.001328425,0.000013034
0.404610,0.001329450,0.000013039
0.404600,0.001330218,0.000013043
0.404590,0.001330986,0.000013046
0.404580,0.001332011,0.000013051
0.404570,0.001332779,0.000013055
0.404560,0.001333803,0.000013060
0.404550,0.001334572,0.000013064
0.404540,0.001334828,0.000013065
0.404530,0.001335852,0.000013070
0.404520,0.001336364,0.000013073
0.404510,0.001336621,0.000013074
0.404500,0.001337389,0.000013078
0.404490,0.001337901,0.000013080
0.404480,0.001338413,0.000013083
0.404470,0.001338669,0.000013084
0.404460,0.001339438,0.000013088
0.404450,0.001339694,0.000013089
0.404440,0.001340974,0.000013095
0.404430,0.001341487,0.000013098
0.404420,0.001342255,0.000013102
0.404410,0.001343023,0.000013105
0.404400,0.001343535,0.000013108
0.404390,0.001344304,0.000013111
0.404380,0.001344560,0.000013113
0.404370,0.001345072,0.000013115
0.404360,0.001346096,0.000013120
0.404350,0.001347121,0.000013125
0.404340,0.001347633,0.000013128
0.404330,0.001348145,0.000013130
0.404320,0.001348658,0.000013133
0.404310,0.001349426,0.000013136
0.404300,0.001349938,0.000013139
0.404290,0.001350706,0.000013143
0.404280,0.001351731,0.000013148
0.404270,0.001353267,0.000013155
0.404260,0.001353780,0.000013158
0.404250,0.001354804,0.000013163
0.404240,0.001355060,0.000013164
0.404230,0.001355572,0.000013166
0.404220,0.001356085,0.000013169
0.404210,0.001356853,0.000013172
0.404200,0.001357109,0.000013174
0.404190,0.001358133,0.000013179
0.404180,0.001358390,0.000013180
0.404170,0.001359414,0.000013185
0.404160,0.001359670,0.000013186
0.404150,0.001359926,0.000013187
0.404140,0.001360438,0.000013190
0.404130,0.001360951,0.000013192
0.404120,0.001361463,0.000013195
0.404110,0.001362231,0.000013199
0.404100,0.001362487,0.000013200
0.404090,0.001362743,0.000013201
0.404080,0.001364024,0.000013207
0.404070,0.001364536,0.000013210
0.404060,0.001365304,0.000013213
0.404050,0.001365561,0.000013215
0.404040,0.001366329,0.000013218
0.404030,0.001367097,0.000013222
0.404020,0.001367866,0.000013226
0.404010,0.001368378,0.000013228
0.404000,0.001368634,0.000013229
0.403990,0.001368890,0.000013231
0.403980,0.001369402,0.000013233
0.403970,0.001369914,0.000013236
0.403960,0.001370427,0.000013238
0.403950,0.001370939,0.000013241
0.403940,0.001371707,0.000013244
0.403930,0.001372219,0.000013247
0.403920,0.001372475,0.000013248
0.403910,0.001372988,0.000013250
0.403900,0.001374012,0.000013255
0.403890,0.001374268,0.000013257
0.403880,0.001375037,0.000013260
0.403870,0.001375293,0.000013262
0.403860,0.001375549,0.000013263
0.403850,0.001376061,0.000013265
0.403840,0.001376573,0.000013268
0.403830,0.001377085,0.000013270
0.403820,0.001377341,0.000013271
0.403810,0.001377854,0.000013274
0.403800,0.001378366,0.000013276
0.403790,0.001378878,0.000013279
0.403780,0.001379134,0.000013280
0.403770,0.001379903,0.000013284
0.403760,0.001380415,0.000013286
0.403750,0.001380671,0.000013287
0.403740,0.001381695,0.000013292
0.403730,0.001382208,0.000013295
0.403720,0.001382464,0.000013296
0.403710,0.001382976,0.000013298
0.403700,0.001384000,0.000013303
0.403690,0.001384512,0.000013306
0.403680,0.001384769,0.000013307
0.403670,0.001385025,0.000013308
0.403660,0.001385537,0.000013311
0.403650,0.001386305,0.000013314
0.403640,0.001387330,0.000013319
0.403630,0.001387842,0.000013322
0.403620,0.001388866,0.000013327
0.403610,0.001389378,0.000013329
0.403600,0.001389891,0.000013332
0.403590,0.001390403,0.000013334
0.403580,0.001390915,0.000013337
0.403570,0.001391427,0.000013339
0.403560,0.001392452,0.000013344
0.403550,0.001393220,0.000013348
0.403540,0.001393732,0.000013350
0.403530,0.001394501,0.000013354
0.403520,0.001395269,0.000013357
0.403510,0.001396037,0.000013361
0.403500,0.001396806,0.000013365
0.403490,0.001397062,0.000013366
0.403480,0.001397830,0.000013370
0.403470,0.001398854,0.000013375
0.403460,0.001399367,0.000013377
0.403450,0.001399879,0.000013379
0.403440,0.001400903,0.000013384
0.403430,0.001401672,0.000013388
0.403420,0.001402184,0.000013390
0.403410,0.001402952,0.000013394
0.403400,0.001403464,0.000013396
0.403390,0.001403977,0.000013399
0.403380,0.001404745,0.000013403
0.403370,0.001405001,0.000013404
0.403360,0.001405769,0.000013407
0.403350,0.001406282,0.000013410
0.403340,0.001406794,0.000013412
0.403330,0.001407050,0.000013414
0.403320,0.001408074,0.000013418
0.403310,0.001409099,0.000013423
0.403300,0.001409611,0.000013426
0.403290,0.001410379,0.000013429
0.403280,0.001411148,0.000013433
0.403270,0.001412172,0.000013438
0.403260,0.001412940,0.000013442
0.403250,0.001413965,0.000013446
0.403240,0.001414477,0.000013449
0.403230,0.001414733,0.000013450
0.403220,0.001414989,0.000013451
0.403210,0.001415757,0.000013455
0.403200,0.001416526,0.000013459
0.403190,0.001417806,0.000013465
0.403180,0.001418319,0.000013467
0.403170,0.001419087,0.000013471
0.403160,0.001419599,0.000013473
0.403150,0.001420880,0.000013479
0.403140,0.001421648,0.000013483
0.403130,0.001422416,0.000013487
0.403120,0.001422928,0.000013489
0.403110,0.001423441,0.000013491
0.403100,0.001423953,0.000013494
0.403090,0.001425490,0.000013501
0.403080,0.001426258,0.000013505
0.403070,0.001426770,0.000013507
0.403060,0.001427794,0.000013512
0.403050,0.001428819,0.000013517
0.403040,0.001430099,0.000013523
0.403030,0.001430356,0.000013524
0.403020,0.001431636,0.000013530
0.403010,0.001432917,0.000013536
0.403000,0.001436246,0.000013552
0.402990,0.001436758,0.000013554
0.402980,0.001437270,0.000013557
0.402970,0.001438039,0.000013560
0.402960,0.001439831,0.000013569
0.402950,0.001440600,0.000013572
0.402940,0.001441624,0.000013577
0.402930,0.001442649,0.000013582
0.402920,0.001443161,0.000013584
0.402910,0.001444954,0.000013593
0.402900,0.001445210,0.000013594
0.402890,0.001445978,0.000013598
0.402880,0.001447771,0.000013606
0.402870,0.001450076,0.000013617
0.402860,0.001450588,0.000013619
0.402850,0.001451612,0.000013624
0.402840,0.001451869,0.000013625
0.402830,0.001452637,0.000013629
0.402820,0.001453149,0.000013631
0.402810,0.001454173,0.000013636
0.402800,0.001454430,0.000013637
0.402790,0.001455198,0.000013641
0.402780,0.001456478,0.000013647
0.402770,0.001456991,0.000013649
0.402760,0.001457503,0.000013652
0.402750,0.001458271,0.000013655
0.402740,0.001459039,0.000013659
0.402730,0.001459296,0.000013660
0.402720,0.001460064,0.000013664
0.402710,0.001460320,0.000013665
0.402700,0.001460576,0.000013666
0.402690,0.001460832,0.000013667
0.402680,0.001461344,0.000013670
0.402670,0.001462113,0.000013673
0.402660,0.001462369,0.000013674
0.402650,0.001463137,0.000013678
0.402640,0.001463649,0.000013680
0.402630,0.001464162,0.000013683
0.402620,0.001464674,0.000013685
0.402610,0.001465954,0.000013691
0.402600,0.001466723,0.000013695
0.402590,0.001467235,0.000013697
0.402580,0.001467747,0.000013699
0.402570,0.001468515,0.000013703
0.402560,0.001469796,0.000013709
0.402550,0.001470564,0.000013713
0.402540,0.001471333,0.000013716
0.402530,0.001471845,0.000013718
0.402520,0.001472613,0.000013722
0.402510,0.001472869,0.000013723
0.402500,0.001473638,0.000013727
0.402490,0.001477223,0.000013744
0.402480,0.001477735,0.000013746
0.402470,0.001477991,0.000013747
0.402460,0.001478504,0.000013749
0.402450,0.001479016,0.000013752
0.402440,0.001479272,0.000013753
0.402430,0.001479784,0.000013755
0.402420,0.001480296,0.000013758
0.402410,0.001481065,0.000013761
0.402400,0.001481833,0.000013765
0.402390,0.001482345,0.000013767
0.402380,0.001483114,0.000013771
0.402370,0.001483882,0.000013774
0.402360,0.001484138,0.000013776
0.402350,0.001485162,0.000013780
0.402340,0.001485931,0.000013784
0.402330,0.001486955,0.000013789
0.402320,0.001487467,0.000013791
0.402310,0.001488748,0.000013797
0.402300,0.001489004,0.000013798
0.402290,0.001489772,0.000013802
0.402280,0.001490285,0.000013804
0.402270,0.001491309,0.000013809
0.402260,0.001491821,0.000013811
0.402250,0.001492333,0.000013814
0.402240,0.001492846,0.000013816
0.402230,0.001494126,0.000013822
0.402220,0.001494638,0.000013824
0.402210,0.001495407,0.000013828
0.402200,0.001495919,0.000013830
0.402190,0.001496431,0.000013832
0.402180,0.001497455,0.000013837
0.402170,0.001497712,0.000013838
0.402160,0.001498224,0.000013841
0.402150,0.001499248,0.000013845
0.402140,0.001500017,0.000013849
0.402130,0.001500785,0.000013853
0.402120,0.001501553,0.000013856
0.402110,0.001501809,0.000013857
0.402100,0.001502322,0.000013860
0.402090,0.001503346,0.000013864
0.402080,0.001504114,0.000013868
0.402070,0.001505139,0.000013873
0.402060,0.001506419,0.000013878
0.402050,0.001507700,0.000013884
0.402040,0.001507956,0.000013886
0.402030,0.001508212,0.000013887
0.402020,0.001508980,0.000013890
0.402010,0.001509749,0.000013894
0.402000,0.001510773,0.000013898
0.401990,0.001511029,0.000013900
0.401980,0.001512054,0.000013904
0.401970,0.001512310,0.000013906
0.401960,0.001513078,0.000013909
0.401950,0.001514102,0.000013914
0.401940,0.001515127,0.000013918
0.401930,0.001515383,0.000013920
0.401920,0.001516663,0.000013925
0.401910,0.001517432,0.000013929
0.401900,0.001517944,0.000013931
0.401890,0.001518712,0.000013935
0.401880,0.001519481,0.000013938
0.401870,0.001519737,0.000013940
0.401860,0.001520249,0.000013942
0.401850,0.001520761,0.000013944
0.401840,0.001521273,0.000013947
0.401830,0.001521786,0.000013949
0.401820,0.001522554,0.000013952
0.401810,0.001522810,0.000013954
0.401800,0.001523834,0.000013958
0.401790,0.001524091,0.000013959
0.401780,0.001525371,0.000013965
0.401770,0.001525883,0.000013968
0.401760,0.001526396,0.000013970
0.401750,0.001526908,0.000013972
0.401740,0.001527932,0.000013977
0.401730,0.001528444,0.000013979
0.401720,0.001529213,0.000013983
0.401710,0.001529725,0.000013985
0.401700,0.001530493,0.000013989
0.401690,0.001531262,0.000013992
0.401680,0.001532030,0.000013996
0.401670,0.001532542,0.000013998
0.401660,0.001533054,0.000014000
0.401650,0.001533567,0.000014003
0.401640,0.001534847,0.000014009
0.401630,0.001535615,0.000014012
0.401620,0.001536640,0.000014017
0.401610,0.001537152,0.000014019
0.401600,0.001537408,0.000014020
0.401590,0.001537664,0.000014021
0.401580,0.001538176,0.000014024
0.401570,0.001538945,0.000014027
0.401560,0.001539457,0.000014030
0.401550,0.001540738,0.000014035
0.401540,0.001541250,0.000014038
0.401530,0.001542018,0.000014041
0.401520,0.001542530,0.000014044
0.401510,0.001543811,0.000014049
0.401500,0.001544323,0.000014052
0.401490,0.001545347,0.000014056
0.401480,0.001545604,0.000014058
0.401470,0.001546372,0.000014061
0.401460,0.001547140,0.000014064
0.401450,0.001547652,0.000014067
0.401440,0.001547908,0.000014068
0.401430,0.001548677,0.000014071
0.401420,0.001549189,0.000014074
0.401410,0.001549701,0.000014076
0.401400,0.001550470,0.000014080
0.401390,0.001550982,0.000014082
0.401380,0.001551750,0.000014085
0.401370,0.001552262,0.000014088
0.401360,0.001553031,0.000014091
0.401350,0.001553287,0.000014092
0.401340,0.001554055,0.000014096
0.401330,0.001554567,0.000014098
0.401320,0.001555079,0.000014100
0.401310,0.001555592,0.000014103
0.401300,0.001556360,0.000014106
0.401290,0.001557128,0.000014110
0.401280,0.001557897,0.000014113
0.401270,0.001558153,0.000014114
0.401260,0.001558921,0.000014118
0.401250,0.001559433,0.000014120
0.401240,0.001560202,0.000014124
0.401230,0.001561482,0.000014129
0.401220,0.001564555,0.000014143
0.401210,0.001565068,0.000014146
0.401200,0.001566092,0.000014150
0.401190,0.001566860,0.000014154
0.401180,0.001567116,0.000014155
0.401170,0.001567629,0.000014157
0.401160,0.001567885,0.000014158
0.401140,0.001568397,0.000014161
0.401130,0.001569165,0.000014164
0.401120,0.001569678,0.000014166
0.401110,0.001570958,0.000014172
0.401100,0.001571470,0.000014174
0.401090,0.001571726,0.000014176
0.401080,0.001572495,0.000014179
0.401070,0.001573007,0.000014181
0.401060,0.001574031,0.000014186
0.401050,0.001575056,0.000014191
0.401040,0.001576080,0.000014195
0.401030,0.001576592,0.000014198
0.401020,0.001577105,0.000014200
0.401010,0.001577873,0.000014203
0.401000,0.001578129,0.000014204
0.400990,0.001579154,0.000014209
0.400980,0.001579666,0.000014211
0.400970,0.001580178,0.000014214
0.400960,0.001580434,0.000014215
0.400950,0.001580946,0.000014217
0.400940,0.001581458,0.000014219
0.400930,0.001581971,0.000014222
0.400920,0.001582483,0.000014224
0.400910,0.001582739,0.000014225
0.400900,0.001583251,0.000014227
0.400890,0.001584020,0.000014231
0.400880,0.001584788,0.000014234
0.400870,0.001585300,0.000014237
0.400860,0.001585812,0.000014239
0.400850,0.001586324,0.000014241
0.400840,0.001586581,0.000014242
0.400830,0.001587093,0.000014245
0.400820,0.001588373,0.000014250
0.400810,0.001589910,0.000014257
0.400800,0.001590166,0.000014258
0.400790,0.001591191,0.000014263
0.400780,0.001592471,0.000014269
0.400770,0.001592983,0.000014271
0.400760,0.001593752,0.000014274
0.400750,0.001598105,0.000014294
0.400740,0.001598874,0.000014297
0.400730,0.001599130,0.000014298
0.400720,0.001599898,0.000014302
0.400710,0.001600410,0.000014304
0.400700,0.001600923,0.000014306
0.400690,0.001601691,0.000014310
0.400680,0.001602459,0.000014313
0.400670,0.001602971,0.000014316
0.400660,0.001603740,0.000014319
0.400650,0.001604508,0.000014322
0.400640,0.001605020,0.000014325
0.400630,0.001606301,0.000014330
0.400620,0.001606557,0.000014332
0.400610,0.001607325,0.000014335
0.400600,0.001607837,0.000014337
0.400590,0.001608862,0.000014342
0.400580,0.001609374,0.000014344
0.400570,0.001610142,0.000014348
0.400560,0.001610655,0.000014350
0.400550,0.001611679,0.000014354
0.400540,0.001611935,0.000014356
0.400530,0.001612703,0.000014359
0.400520,0.001613216,0.000014361
0.400510,0.001613984,0.000014365
0.400500,0.001615008,0.000014369
0.400490,0.001615777,0.000014373
0.400480,0.001616289,0.000014375
0.400470,0.001616801,0.000014377
0.400460,0.001617313,0.000014379
0.400450,0.001618082,0.000014383
0.400440,0.001618850,0.000014386
0.400430,0.001619362,0.000014389
0.400420,0.001620131,0.000014392
0.400410,0.001620643,0.000014394
0.400400,0.001621155,0.000014396
0.400390,0.001621923,0.000014400
0.400380,0.001622436,0.000014402
0.400370,0.001623716,0.000014408
0.400360,0.001624484,0.000014411
0.400350,0.001624997,0.000014413
0.400340,0.001625765,0.000014417
0.400330,0.001627045,0.000014423
0.400320,0.001627558,0.000014425
0.400310,0.001628582,0.000014429
0.400300,0.001630631,0.000014438
0.400290,0.001631399,0.000014442
0.400280,0.001632168,0.000014445
0.400270,0.001633704,0.000014452
0.400260,0.001634473,0.000014455
0.400250,0.001635241,0.000014459
0.400240,0.001635753,0.000014461
0.400230,0.001636265,0.000014463
0.400220,0.001637034,0.000014467
0.400210,0.001637546,0.000014469
0.400200,0.001638314,0.000014472
0.400190,0.001638826,0.000014475
0.400180,0.001639339,0.000014477
0.400170,0.001640107,0.000014480
0.400160,0.001640363,0.000014481
0.400150,0.001641131,0.000014485
0.400140,0.001641900,0.000014488
0.400130,0.001642412,0.000014490
0.400120,0.001643180,0.000014494
0.400110,0.001643692,0.000014496
0.400100,0.001644461,0.000014499
0.400090,0.001645229,0.000014503
0.400080,0.001645997,0.000014506
0.400070,0.001646766,0.000014510
0.400060,0.001647534,0.000014513
0.400050,0.001648046,0.000014515
0.400040,0.001648558,0.000014517
0.400030,0.001649071,0.000014520
0.400020,0.001649583,0.000014522
0.400010,0.001650095,0.000014524
0.400000,0.001652912,0.000014537
0.399990,0.001653937,0.000014541
0.399980,0.001654449,0.000014543
0.399970,0.001655217,0.000014547
0.399960,0.001655729,0.000014549
0.399950,0.001656242,0.000014551
0.399940,0.001656754,0.000014553
0.399930,0.001657010,0.000014555
0.399920,0.001658034,0.000014559
0.399910,0.001658290,0.000014560
0.399900,0.001658803,0.000014562
0.399890,0.001659571,0.000014566
0.399880,0.001660083,0.000014568
0.399870,0.001660852,0.000014571
0.399860,0.001661620,0.000014575
0.399850,0.001662388,0.000014578
0.399840,0.001662644,0.000014579
0.399830,0.001663413,0.000014583
0.399820,0.001663925,0.000014585
0.399810,0.001664949,0.000014589
0.399800,0.001665461,0.000014592
0.399790,0.001665718,0.000014593
0.399780,0.001666486,0.000014596
0.399770,0.001666998,0.000014598
0.399760,0.001667254,0.000014599
0.399750,0.001667766,0.000014602
0.399740,0.001668279,0.000014604
0.399730,0.001669047,0.000014607
0.399720,0.001670071,0.000014612
0.399710,0.001670327,0.000014613
0.399700,0.001670840,0.000014615
0.399690,0.001671608,0.000014618
0.399680,0.001672120,0.000014621
0.399670,0.001672376,0.000014622
0.399660,0.001672889,0.000014624
0.399650,0.001673401,0.000014626
0.399640,0.001674169,0.000014630
0.399630,0.001675706,0.000014636
0.399620,0.001676730,0.000014641
0.399610,0.001677498,0.000014644
0.399600,0.001678011,0.000014646
0.399590,0.001678779,0.000014650
0.399580,0.001679291,0.000014652
0.399570,0.001679803,0.000014654
0.399560,0.001680060,0.000014655
0.399550,0.001680572,0.000014657
0.399540,0.001681084,0.000014660
0.399530,0.001681340,0.000014661
0.399520,0.001681852,0.000014663
0.399510,0.001682877,0.000014667
0.399500,0.001683645,0.000014671
0.399490,0.001684669,0.000014675
0.399480,0.001686206,0.000014682
0.399470,0.001686974,0.000014685
0.399460,0.001687999,0.000014690
0.399450,0.001688511,0.000014692
0.399440,0.001689023,0.000014694
0.399430,0.001690304,0.000014700
0.399420,0.001691328,0.000014704
0.399410,0.001691840,0.000014706
0.399400,0.001692353,0.000014709
0.399390,0.001692865,0.000014711
0.399380,0.001693633,0.000014714
0.399370,0.001694145,0.000014716
0.399360,0.001695170,0.000014721
0.399350,0.001695938,0.000014724
0.399340,0.001696706,0.000014728
0.399330,0.001696963,0.000014729
0.399320,0.001697731,0.000014732
0.399310,0.001697987,0.000014733
0.399300,0.001698755,0.000014736
0.399290,0.001699011,0.000014738
0.399280,0.001699780,0.000014741
0.399270,0.001700292,0.000014743
0.399260,0.001700804,0.000014745
0.399250,0.001701572,0.000014749
0.399240,0.001702341,0.000014752
0.399230,0.001703109,0.000014755
0.399220,0.001704134,0.000014760
0.399210,0.001704646,0.000014762
0.399200,0.001705414,0.000014765
0.399190,0.001706695,0.000014771
0.399180,0.001707719,0.000014775
0.399170,0.001708487,0.000014778
0.399160,0.001709512,0.000014783
0.399150,0.001710280,0.000014786
0.399140,0.001711305,0.000014791
0.399130,0.001712073,0.000014794
0.399120,0.001712841,0.000014797
0.399110,0.001713609,0.000014801
0.399100,0.001714378,0.000014804
0.399090,0.001715402,0.000014808
0.399080,0.001715914,0.000014811
0.399070,0.001717195,0.000014816
0.399060,0.001717707,0.000014818
0.399050,0.001718219,0.000014820
0.399040,0.001719244,0.000014825
0.399030,0.001719500,0.000014826
0.399020,0.001720268,0.000014829
0.399010,0.001721293,0.000014834
0.399000,0.001721805,0.000014836
0.398990,0.001722061,0.000014837
0.398980,0.001722317,0.000014838
0.398970,0.001723085,0.000014841
0.398960,0.001724110,0.000014846
0.398950,0.001725390,0.000014851
0.398940,0.001725903,0.000014853
0.398930,0.001726415,0.000014856
0.398920,0.001727183,0.000014859
0.398910,0.001727951,0.000014862
0.398900,0.001729488,0.000014869
0.398890,0.001730000,0.000014871
0.398880,0.001730513,0.000014873
0.398870,0.001731537,0.000014878
0.398860,0.001732305,0.000014881
0.398850,0.001732817,0.000014883
0.398840,0.001733586,0.000014886
0.398830,0.001734098,0.000014889
0.398820,0.001734866,0.000014892
0.398810,0.001735379,0.000014894
0.398800,0.001735891,0.000014896
0.398790,0.001736659,0.000014900
0.398780,0.001737427,0.000014903
0.398770,0.001738964,0.000014909
0.398760,0.001739476,0.000014912
0.398750,0.001739988,0.000014914
0.398740,0.001741269,0.000014919
0.398730,0.001741781,0.000014922
0.398720,0.001742037,0.000014923
0.398710,0.001742806,0.000014926
0.398700,0.001743318,0.000014928
0.398690,0.001743830,0.000014930
0.398680,0.001744342,0.000014932
0.398670,0.001745367,0.000014937
0.398660,0.001745879,0.000014939
0.398650,0.001746391,0.000014941
0.398640,0.001747159,0.000014945
0.398630,0.001747672,0.000014947
0.398620,0.001748440,0.000014950
0.398610,0.001748696,0.000014951
0.398590,0.001749721,0.000014955
0.398580,0.001750745,0.000014960
0.398570,0.001751257,0.000014962
0.398560,0.001751769,0.000014964
0.398550,0.001752282,0.000014966
0.398540,0.001752794,0.000014969
0.398530,0.001753562,0.000014972
0.398520,0.001754074,0.000014974
0.398510,0.001755099,0.000014978
0.398500,0.001755867,0.000014982
0.398490,0.001756379,0.000014984
0.398480,0.001757404,0.000014988
0.398470,0.001758172,0.000014991
0.398460,0.001759453,0.000014997
0.398450,0.001760477,0.000015001
0.398440,0.001760989,0.000015003
0.398430,0.001762014,0.000015008
0.398420,0.001762526,0.000015010
0.398410,0.001763550,0.000015014
0.398400,0.001764062,0.000015017
0.398390,0.001764831,0.000015020
0.398380,0.001765087,0.000015021
0.398370,0.001765855,0.000015024
0.398360,0.001766111,0.000015025
0.398350,0.001767136,0.000015030
0.398340,0.001767904,0.000015033
0.398330,0.001768929,0.000015037
0.398320,0.001769953,0.000015042
0.398310,0.001770721,0.000015045
0.398300,0.001771490,0.000015048
0.398290,0.001772258,0.000015051
0.398280,0.001773026,0.000015055
0.398270,0.001773282,0.000015056
0.398260,0.001773538,0.000015057
0.398250,0.001774563,0.000015061
0.398240,0.001775075,0.000015063
0.398230,0.001775843,0.000015066
0.398220,0.001777124,0.000015072
0.398210,0.001778404,0.000015077
0.398200,0.001779941,0.000015084
0.398190,0.001780453,0.000015086
0.398180,0.001781222,0.000015089
0.398170,0.001782246,0.000015094
0.398160,0.001782758,0.000015096
0.398150,0.001783270,0.000015098
0.398140,0.001784039,0.000015101
0.398130,0.001784807,0.000015104
0.398120,0.001785319,0.000015107
0.398110,0.001785832,0.000015109
0.398100,0.001786088,0.000015110
0.398090,0.001787112,0.000015114
0.398080,0.001787880,0.000015117
0.398070,0.001788649,0.000015121
0.398060,0.001789417,0.000015124
0.398050,0.001790185,0.000015127
0.398040,0.001790954,0.000015130
0.398030,0.001791210,0.000015131
0.398020,0.001792234,0.000015136
0.398010,0.001792746,0.000015138
0.398000,0.001793771,0.000015142
0.397990,0.001794795,0.000015147
0.397980,0.001795820,0.000015151
0.397970,0.001796588,0.000015154
0.397960,0.001797612,0.000015158
0.397950,0.001798893,0.000015164
0.397940,0.001799661,0.000015167
0.397930,0.001799917,0.000015168
0.397920,0.001800942,0.000015172
0.397910,0.001801966,0.000015177
0.397900,0.001802991,0.000015181
0.397890,0.001803759,0.000015184
0.397880,0.001804527,0.000015187
0.397870,0.001805040,0.000015190
0.397860,0.001806064,0.000015194
0.397850,0.001806832,0.000015197
0.397840,0.001808113,0.000015203
